colour	x	y	showSelectedlegendcolour	fill
#E76BF3	38	690	Vocational	#E76BF3
#E76BF3	5	30	Vocational	#E76BF3
#E76BF3	40	490	Vocational	#E76BF3
#E76BF3	36	880	Vocational	#E76BF3
#F8766D	34	530	BachDeg+	#F8766D
#00B0F6	26	290	School	#00B0F6
#F8766D	48	640	BachDeg+	#F8766D
#E76BF3	33	370	Vocational	#E76BF3
#00B0F6	38	1410	School	#00B0F6
#F8766D	40	840	BachDeg+	#F8766D
#E76BF3	23	410	Vocational	#E76BF3
#00B0F6	49	540	School	#00B0F6
#A3A500	39	490	NoQual	#A3A500
#00B0F6	40	720	School	#00B0F6
#A3A500	26	350	NoQual	#A3A500
#00B0F6	12	110	School	#00B0F6
#A3A500	20	240	NoQual	#A3A500
#A3A500	43	510	NoQual	#A3A500
#E76BF3	16	760	Vocational	#E76BF3
#00B0F6	42	550	School	#00B0F6
#00B0F6	25	370	School	#00B0F6
#A3A500	30	210	NoQual	#A3A500
#00B0F6	30	300	School	#00B0F6
#00B0F6	39	550	School	#00B0F6
#00B0F6	56	710	School	#00B0F6
#F8766D	50	1130	BachDeg+	#F8766D
#E76BF3	19	230	Vocational	#E76BF3
#00BF7D	25	680	OthPostSec	#00BF7D
#00B0F6	43	780	School	#00B0F6
#F8766D	56	790	BachDeg+	#F8766D
#00B0F6	40	780	School	#00B0F6
#00B0F6	37	530	School	#00B0F6
#E76BF3	40	560	Vocational	#E76BF3
#E76BF3	103	1160	Vocational	#E76BF3
#F8766D	17	290	BachDeg+	#F8766D
#A3A500	40	380	NoQual	#A3A500
#E76BF3	37	1030	Vocational	#E76BF3
#00B0F6	33	840	School	#00B0F6
#00B0F6	90	1280	School	#00B0F6
#00B0F6	37	260	School	#00B0F6
#E76BF3	10	410	Vocational	#E76BF3
#E76BF3	32	1120	Vocational	#E76BF3
#00B0F6	8	70	School	#00B0F6
#A3A500	21	430	NoQual	#A3A500
#F8766D	21	320	BachDeg+	#F8766D
#A3A500	17	180	NoQual	#A3A500
#00B0F6	38	720	School	#00B0F6
#00B0F6	38	740	School	#00B0F6
#E76BF3	50	880	Vocational	#E76BF3
#E76BF3	35	880	Vocational	#E76BF3
#A3A500	40	760	NoQual	#A3A500
#A3A500	29	320	NoQual	#A3A500
#F8766D	50	1010	BachDeg+	#F8766D
#F8766D	40	970	BachDeg+	#F8766D
#A3A500	28	250	NoQual	#A3A500
#E76BF3	57	1120	Vocational	#E76BF3
#E76BF3	10	290	Vocational	#E76BF3
#00B0F6	30	360	School	#00B0F6
#F8766D	44	970	BachDeg+	#F8766D
#00B0F6	39	560	School	#00B0F6
#E76BF3	6	290	Vocational	#E76BF3
#E76BF3	52	1120	Vocational	#E76BF3
#E76BF3	5	30	Vocational	#E76BF3
#F8766D	26	710	BachDeg+	#F8766D
#00B0F6	38	840	School	#00B0F6
#E76BF3	6	270	Vocational	#E76BF3
#A3A500	40	670	NoQual	#A3A500
#F8766D	40	880	BachDeg+	#F8766D
#A3A500	17	370	NoQual	#A3A500
#E76BF3	19	350	Vocational	#E76BF3
#A3A500	10	230	NoQual	#A3A500
#F8766D	33	940	BachDeg+	#F8766D
#A3A500	5	20	NoQual	#A3A500
#00B0F6	29	410	School	#00B0F6
#F8766D	21	430	BachDeg+	#F8766D
#E76BF3	37	390	Vocational	#E76BF3
#E76BF3	24	290	Vocational	#E76BF3
#A3A500	46	790	NoQual	#A3A500
#E76BF3	20	360	Vocational	#E76BF3
#E76BF3	40	630	Vocational	#E76BF3
#00BF7D	40	550	OthPostSec	#00BF7D
#A3A500	26	230	NoQual	#A3A500
#E76BF3	50	1090	Vocational	#E76BF3
#E76BF3	52	1570	Vocational	#E76BF3
#E76BF3	15	170	Vocational	#E76BF3
#00B0F6	31	600	School	#00B0F6
#E76BF3	40	1500	Vocational	#E76BF3
#E76BF3	51	520	Vocational	#E76BF3
#A3A500	24	290	NoQual	#A3A500
#A3A500	18	540	NoQual	#A3A500
#00B0F6	41	420	School	#00B0F6
#00B0F6	29	1020	School	#00B0F6
#E76BF3	40	480	Vocational	#E76BF3
#F8766D	47	1170	BachDeg+	#F8766D
#F8766D	48	1110	BachDeg+	#F8766D
#00B0F6	40	450	School	#00B0F6
#E76BF3	32	380	Vocational	#E76BF3
#A3A500	43	230	NoQual	#A3A500
#E76BF3	40	610	Vocational	#E76BF3
#A3A500	40	590	NoQual	#A3A500
#A3A500	40	770	NoQual	#A3A500
#E76BF3	36	640	Vocational	#E76BF3
#F8766D	40	700	BachDeg+	#F8766D
#E76BF3	40	480	Vocational	#E76BF3
#00B0F6	40	1200	School	#00B0F6
#00BF7D	48	490	OthPostSec	#00BF7D
#F8766D	63	3720	BachDeg+	#F8766D
#E76BF3	40	410	Vocational	#E76BF3
#00B0F6	19	350	School	#00B0F6
#00B0F6	30	420	School	#00B0F6
#00B0F6	11	140	School	#00B0F6
#A3A500	40	460	NoQual	#A3A500
#E76BF3	25	1080	Vocational	#E76BF3
#00BF7D	19	530	OthPostSec	#00BF7D
#E76BF3	40	730	Vocational	#E76BF3
#A3A500	16	300	NoQual	#A3A500
#E76BF3	20	250	Vocational	#E76BF3
#00B0F6	40	420	School	#00B0F6
#00B0F6	30	370	School	#00B0F6
#A3A500	5	240	NoQual	#A3A500
#00B0F6	38	740	School	#00B0F6
#E76BF3	25	330	Vocational	#E76BF3
#F8766D	54	560	BachDeg+	#F8766D
#A3A500	33	390	NoQual	#A3A500
#A3A500	14	140	NoQual	#A3A500
#00BF7D	38	520	OthPostSec	#00BF7D
#F8766D	20	720	BachDeg+	#F8766D
#00BF7D	20	1250	OthPostSec	#00BF7D
#A3A500	19	200	NoQual	#A3A500
#E76BF3	17	210	Vocational	#E76BF3
#E76BF3	18	530	Vocational	#E76BF3
#E76BF3	28	470	Vocational	#E76BF3
#F8766D	14	240	BachDeg+	#F8766D
#00B0F6	20	220	School	#00B0F6
#00B0F6	41	920	School	#00B0F6
#00B0F6	13	370	School	#00B0F6
#E76BF3	28	410	Vocational	#E76BF3
#F8766D	44	870	BachDeg+	#F8766D
#A3A500	32	340	NoQual	#A3A500
#00B0F6	43	710	School	#00B0F6
#F8766D	20	270	BachDeg+	#F8766D
#00B0F6	2	300	School	#00B0F6
#F8766D	7	1640	BachDeg+	#F8766D
#E76BF3	40	400	Vocational	#E76BF3
#A3A500	15	380	NoQual	#A3A500
#E76BF3	36	470	Vocational	#E76BF3
#A3A500	40	420	NoQual	#A3A500
#A3A500	20	620	NoQual	#A3A500
#E76BF3	25	520	Vocational	#E76BF3
#00B0F6	36	400	School	#00B0F6
#00B0F6	29	330	School	#00B0F6
#E76BF3	35	300	Vocational	#E76BF3
#E76BF3	40	640	Vocational	#E76BF3
#F8766D	48	570	BachDeg+	#F8766D
#A3A500	45	680	NoQual	#A3A500
#F8766D	12	340	BachDeg+	#F8766D
#E76BF3	15	550	Vocational	#E76BF3
#E76BF3	9	430	Vocational	#E76BF3
#E76BF3	15	370	Vocational	#E76BF3
#E76BF3	30	230	Vocational	#E76BF3
#E76BF3	20	890	Vocational	#E76BF3
#A3A500	18	140	NoQual	#A3A500
#00B0F6	9	240	School	#00B0F6
#E76BF3	18	310	Vocational	#E76BF3
#F8766D	58	700	BachDeg+	#F8766D
#E76BF3	50	1350	Vocational	#E76BF3
#A3A500	8	260	NoQual	#A3A500
#E76BF3	40	580	Vocational	#E76BF3
#00B0F6	32	170	School	#00B0F6
#E76BF3	40	660	Vocational	#E76BF3
#00BF7D	25	580	OthPostSec	#00BF7D
#E76BF3	38	460	Vocational	#E76BF3
#00B0F6	16	420	School	#00B0F6
#A3A500	40	890	NoQual	#A3A500
#E76BF3	75	620	Vocational	#E76BF3
#E76BF3	20	420	Vocational	#E76BF3
#E76BF3	28	500	Vocational	#E76BF3
#A3A500	40	380	NoQual	#A3A500
#E76BF3	40	540	Vocational	#E76BF3
#A3A500	51	820	NoQual	#A3A500
#F8766D	62	830	BachDeg+	#F8766D
#A3A500	30	330	NoQual	#A3A500
#A3A500	30	680	NoQual	#A3A500
#00B0F6	30	540	School	#00B0F6
#F8766D	45	790	BachDeg+	#F8766D
#E76BF3	28	330	Vocational	#E76BF3
#00B0F6	21	200	School	#00B0F6
#00B0F6	40	690	School	#00B0F6
#E76BF3	40	550	Vocational	#E76BF3
#00B0F6	46	960	School	#00B0F6
#E76BF3	24	290	Vocational	#E76BF3
#E76BF3	30	390	Vocational	#E76BF3
#00BF7D	20	580	OthPostSec	#00BF7D
#E76BF3	24	1020	Vocational	#E76BF3
#F8766D	20	720	BachDeg+	#F8766D
#00B0F6	40	800	School	#00B0F6
#E76BF3	60	890	Vocational	#E76BF3
#A3A500	14	190	NoQual	#A3A500
#00B0F6	11	70	School	#00B0F6
#F8766D	47	890	BachDeg+	#F8766D
#A3A500	21	340	NoQual	#A3A500
#00BF7D	35	730	OthPostSec	#00BF7D
#E76BF3	28	230	Vocational	#E76BF3
#00B0F6	46	700	School	#00B0F6
#E76BF3	34	360	Vocational	#E76BF3
#A3A500	30	670	NoQual	#A3A500
#E76BF3	40	780	Vocational	#E76BF3
#F8766D	40	980	BachDeg+	#F8766D
#00B0F6	39	990	School	#00B0F6
#F8766D	19	670	BachDeg+	#F8766D
#E76BF3	33	640	Vocational	#E76BF3
#A3A500	23	210	NoQual	#A3A500
#E76BF3	32	670	Vocational	#E76BF3
#00B0F6	24	600	School	#00B0F6
#00B0F6	9	450	School	#00B0F6
#00BF7D	35	550	OthPostSec	#00BF7D
#00B0F6	38	980	School	#00B0F6
#E76BF3	25	290	Vocational	#E76BF3
#E76BF3	56	660	Vocational	#E76BF3
#00B0F6	24	240	School	#00B0F6
#00B0F6	53	610	School	#00B0F6
#00B0F6	22	440	School	#00B0F6
#E76BF3	23	390	Vocational	#E76BF3
#A3A500	144	1510	NoQual	#A3A500
#F8766D	40	960	BachDeg+	#F8766D
#00BF7D	30	540	OthPostSec	#00BF7D
#E76BF3	19	450	Vocational	#E76BF3
#E76BF3	35	660	Vocational	#E76BF3
#E76BF3	20	250	Vocational	#E76BF3
#A3A500	30	450	NoQual	#A3A500
#00B0F6	14	310	School	#00B0F6
#00B0F6	11	210	School	#00B0F6
#E76BF3	40	480	Vocational	#E76BF3
#A3A500	9	290	NoQual	#A3A500
#00B0F6	18	350	School	#00B0F6
#F8766D	34	880	BachDeg+	#F8766D
#A3A500	23	210	NoQual	#A3A500
#00B0F6	24	470	School	#00B0F6
#E76BF3	19	240	Vocational	#E76BF3
#A3A500	19	240	NoQual	#A3A500
#E76BF3	9	200	Vocational	#E76BF3
#E76BF3	24	290	Vocational	#E76BF3
#E76BF3	40	990	Vocational	#E76BF3
#E76BF3	20	1300	Vocational	#E76BF3
#F8766D	67	1680	BachDeg+	#F8766D
#E76BF3	36	660	Vocational	#E76BF3
#00BF7D	69	910	OthPostSec	#00BF7D
#A3A500	12	100	NoQual	#A3A500
#00B0F6	38	580	School	#00B0F6
#F8766D	17	310	BachDeg+	#F8766D
#00B0F6	45	950	School	#00B0F6
#00B0F6	27	360	School	#00B0F6
#00B0F6	14	140	School	#00B0F6
#F8766D	37	1070	BachDeg+	#F8766D
#A3A500	40	500	NoQual	#A3A500
#00B0F6	9	270	School	#00B0F6
#E76BF3	38	590	Vocational	#E76BF3
#F8766D	43	630	BachDeg+	#F8766D
#00B0F6	35	450	School	#00B0F6
#E76BF3	40	690	Vocational	#E76BF3
#00B0F6	21	290	School	#00B0F6
#A3A500	9	570	NoQual	#A3A500
#00B0F6	18	350	School	#00B0F6
#A3A500	20	550	NoQual	#A3A500
#E76BF3	7	160	Vocational	#E76BF3
#A3A500	10	290	NoQual	#A3A500
#A3A500	21	320	NoQual	#A3A500
#A3A500	14	400	NoQual	#A3A500
#00B0F6	41	920	School	#00B0F6
#00B0F6	39	590	School	#00B0F6
#A3A500	41	440	NoQual	#A3A500
#E76BF3	51	680	Vocational	#E76BF3
#A3A500	30	350	NoQual	#A3A500
#E76BF3	30	380	Vocational	#E76BF3
#00B0F6	26	340	School	#00B0F6
#F8766D	50	1280	BachDeg+	#F8766D
#00B0F6	18	790	School	#00B0F6
#00B0F6	51	720	School	#00B0F6
#E76BF3	40	3110	Vocational	#E76BF3
#00B0F6	29	310	School	#00B0F6
#F8766D	40	620	BachDeg+	#F8766D
#E76BF3	14	120	Vocational	#E76BF3
#00B0F6	25	310	School	#00B0F6
#E76BF3	36	410	Vocational	#E76BF3
#00BF7D	7	560	OthPostSec	#00BF7D
#F8766D	31	1280	BachDeg+	#F8766D
#E76BF3	42	630	Vocational	#E76BF3
#E76BF3	21	260	Vocational	#E76BF3
#A3A500	8	170	NoQual	#A3A500
#E76BF3	40	510	Vocational	#E76BF3
#A3A500	13	510	NoQual	#A3A500
#F8766D	32	1120	BachDeg+	#F8766D
#E76BF3	39	570	Vocational	#E76BF3
#E76BF3	53	780	Vocational	#E76BF3
#F8766D	40	1570	BachDeg+	#F8766D
#A3A500	15	180	NoQual	#A3A500
#F8766D	40	730	BachDeg+	#F8766D
#00B0F6	40	950	School	#00B0F6
#00B0F6	18	480	School	#00B0F6
#E76BF3	25	300	Vocational	#E76BF3
#E76BF3	40	460	Vocational	#E76BF3
#00B0F6	30	410	School	#00B0F6
#00B0F6	35	450	School	#00B0F6
#A3A500	30	370	NoQual	#A3A500
#F8766D	159	2190	BachDeg+	#F8766D
#00BF7D	45	240	OthPostSec	#00BF7D
#A3A500	39	510	NoQual	#A3A500
#A3A500	28	460	NoQual	#A3A500
#00B0F6	3	20	School	#00B0F6
#E76BF3	38	620	Vocational	#E76BF3
#E76BF3	45	1250	Vocational	#E76BF3
#00BF7D	63	600	OthPostSec	#00BF7D
#E76BF3	40	680	Vocational	#E76BF3
#E76BF3	37	310	Vocational	#E76BF3
#F8766D	47	2020	BachDeg+	#F8766D
#00B0F6	94	1800	School	#00B0F6
#F8766D	38	1350	BachDeg+	#F8766D
#E76BF3	40	1230	Vocational	#E76BF3
#A3A500	30	320	NoQual	#A3A500
#A3A500	40	570	NoQual	#A3A500
#A3A500	37	430	NoQual	#A3A500
#F8766D	40	950	BachDeg+	#F8766D
#A3A500	13	530	NoQual	#A3A500
#F8766D	40	1530	BachDeg+	#F8766D
#A3A500	40	520	NoQual	#A3A500
#00B0F6	59	160	School	#00B0F6
#E76BF3	20	250	Vocational	#E76BF3
#00B0F6	27	390	School	#00B0F6
#A3A500	40	800	NoQual	#A3A500
#00B0F6	35	650	School	#00B0F6
#E76BF3	29	330	Vocational	#E76BF3
#F8766D	25	490	BachDeg+	#F8766D
#E76BF3	44	450	Vocational	#E76BF3
#00B0F6	20	570	School	#00B0F6
#00B0F6	45	560	School	#00B0F6
#F8766D	15	350	BachDeg+	#F8766D
#E76BF3	24	390	Vocational	#E76BF3
#E76BF3	23	1090	Vocational	#E76BF3
#00B0F6	22	350	School	#00B0F6
#F8766D	35	610	BachDeg+	#F8766D
#E76BF3	20	390	Vocational	#E76BF3
#A3A500	20	710	NoQual	#A3A500
#A3A500	40	470	NoQual	#A3A500
#E76BF3	36	680	Vocational	#E76BF3
#00B0F6	45	830	School	#00B0F6
#00B0F6	28	220	School	#00B0F6
#E76BF3	42	590	Vocational	#E76BF3
#F8766D	82	1710	BachDeg+	#F8766D
#00B0F6	36	470	School	#00B0F6
#00B0F6	50	900	School	#00B0F6
#00B0F6	40	380	School	#00B0F6
#E76BF3	41	700	Vocational	#E76BF3
#00B0F6	40	460	School	#00B0F6
#00B0F6	24	430	School	#00B0F6
#00B0F6	23	330	School	#00B0F6
#F8766D	16	770	BachDeg+	#F8766D
#F8766D	13	340	BachDeg+	#F8766D
#A3A500	67	660	NoQual	#A3A500
#00B0F6	3	280	School	#00B0F6
#A3A500	35	760	NoQual	#A3A500
#A3A500	8	410	NoQual	#A3A500
#00BF7D	20	740	OthPostSec	#00BF7D
#F8766D	27	380	BachDeg+	#F8766D
#E76BF3	30	350	Vocational	#E76BF3
#E76BF3	40	350	Vocational	#E76BF3
#E76BF3	3	100	Vocational	#E76BF3
#A3A500	40	620	NoQual	#A3A500
#F8766D	26	380	BachDeg+	#F8766D
#A3A500	27	230	NoQual	#A3A500
#A3A500	24	170	NoQual	#A3A500
#00B0F6	20	240	School	#00B0F6
#A3A500	45	500	NoQual	#A3A500
#00B0F6	60	610	School	#00B0F6
#F8766D	45	860	BachDeg+	#F8766D
#A3A500	25	280	NoQual	#A3A500
#00B0F6	46	1110	School	#00B0F6
#00B0F6	38	760	School	#00B0F6
#A3A500	50	470	NoQual	#A3A500
#F8766D	38	1590	BachDeg+	#F8766D
#00B0F6	48	800	School	#00B0F6
#00B0F6	20	230	School	#00B0F6
#A3A500	64	820	NoQual	#A3A500
#E76BF3	30	440	Vocational	#E76BF3
#A3A500	8	250	NoQual	#A3A500
#00B0F6	21	210	School	#00B0F6
#A3A500	35	660	NoQual	#A3A500
#00B0F6	21	350	School	#00B0F6
#E76BF3	15	350	Vocational	#E76BF3
#00B0F6	32	730	School	#00B0F6
#A3A500	22	590	NoQual	#A3A500
#00B0F6	34	790	School	#00B0F6
#E76BF3	40	490	Vocational	#E76BF3
#A3A500	27	230	NoQual	#A3A500
#00B0F6	46	710	School	#00B0F6
#E76BF3	18	190	Vocational	#E76BF3
#A3A500	26	270	NoQual	#A3A500
#00B0F6	16	210	School	#00B0F6
#A3A500	7	130	NoQual	#A3A500
#A3A500	27	280	NoQual	#A3A500
#E76BF3	50	1090	Vocational	#E76BF3
#E76BF3	5	30	Vocational	#E76BF3
#E76BF3	32	300	Vocational	#E76BF3
#E76BF3	10	730	Vocational	#E76BF3
#A3A500	24	420	NoQual	#A3A500
#F8766D	31	350	BachDeg+	#F8766D
#E76BF3	40	660	Vocational	#E76BF3
#F8766D	44	1160	BachDeg+	#F8766D
#00B0F6	40	520	School	#00B0F6
#A3A500	131	470	NoQual	#A3A500
#00B0F6	38	680	School	#00B0F6
#A3A500	3	160	NoQual	#A3A500
#E76BF3	33	600	Vocational	#E76BF3
#A3A500	25	320	NoQual	#A3A500
#E76BF3	30	360	Vocational	#E76BF3
#00B0F6	34	600	School	#00B0F6
#F8766D	22	740	BachDeg+	#F8766D
#E76BF3	37	620	Vocational	#E76BF3
#E76BF3	48	350	Vocational	#E76BF3
#A3A500	29	370	NoQual	#A3A500
#E76BF3	40	760	Vocational	#E76BF3
#F8766D	40	490	BachDeg+	#F8766D
#E76BF3	24	650	Vocational	#E76BF3
#00B0F6	35	350	School	#00B0F6
#F8766D	51	1100	BachDeg+	#F8766D
#A3A500	20	170	NoQual	#A3A500
#F8766D	32	730	BachDeg+	#F8766D
#E76BF3	54	550	Vocational	#E76BF3
#00B0F6	9	180	School	#00B0F6
#A3A500	5	40	NoQual	#A3A500
#00B0F6	35	490	School	#00B0F6
#E76BF3	72	790	Vocational	#E76BF3
#00BF7D	24	210	OthPostSec	#00BF7D
#00B0F6	33	360	School	#00B0F6
#00B0F6	38	840	School	#00B0F6
#F8766D	16	320	BachDeg+	#F8766D
#E76BF3	16	330	Vocational	#E76BF3
#F8766D	30	650	BachDeg+	#F8766D
#A3A500	16	140	NoQual	#A3A500
#E76BF3	40	810	Vocational	#E76BF3
#E76BF3	34	460	Vocational	#E76BF3
#E76BF3	36	830	Vocational	#E76BF3
#F8766D	16	330	BachDeg+	#F8766D
#E76BF3	39	840	Vocational	#E76BF3
#E76BF3	20	440	Vocational	#E76BF3
#00B0F6	30	340	School	#00B0F6
#00B0F6	44	590	School	#00B0F6
#E76BF3	45	1580	Vocational	#E76BF3
#00B0F6	7	1110	School	#00B0F6
#00B0F6	42	1000	School	#00B0F6
#F8766D	32	570	BachDeg+	#F8766D
#A3A500	30	370	NoQual	#A3A500
#E76BF3	28	400	Vocational	#E76BF3
#A3A500	60	890	NoQual	#A3A500
#F8766D	40	1460	BachDeg+	#F8766D
#00BF7D	10	350	OthPostSec	#00BF7D
#A3A500	46	630	NoQual	#A3A500
#F8766D	45	1230	BachDeg+	#F8766D
#E76BF3	12	720	Vocational	#E76BF3
#E76BF3	40	400	Vocational	#E76BF3
#E76BF3	38	820	Vocational	#E76BF3
#E76BF3	40	740	Vocational	#E76BF3
#E76BF3	42	470	Vocational	#E76BF3
#F8766D	18	260	BachDeg+	#F8766D
#00BF7D	21	270	OthPostSec	#00BF7D
#E76BF3	25	230	Vocational	#E76BF3
#A3A500	32	390	NoQual	#A3A500
#F8766D	27	790	BachDeg+	#F8766D
#E76BF3	27	390	Vocational	#E76BF3
#00BF7D	34	1470	OthPostSec	#00BF7D
#00B0F6	10	280	School	#00B0F6
#E76BF3	22	680	Vocational	#E76BF3
#F8766D	29	860	BachDeg+	#F8766D
#F8766D	40	1680	BachDeg+	#F8766D
#F8766D	25	650	BachDeg+	#F8766D
#00B0F6	75	560	School	#00B0F6
#F8766D	38	850	BachDeg+	#F8766D
#E76BF3	36	570	Vocational	#E76BF3
#A3A500	41	410	NoQual	#A3A500
#00BF7D	67	270	OthPostSec	#00BF7D
#F8766D	50	970	BachDeg+	#F8766D
#E76BF3	25	470	Vocational	#E76BF3
#A3A500	15	580	NoQual	#A3A500
#E76BF3	98	720	Vocational	#E76BF3
#F8766D	56	970	BachDeg+	#F8766D
#A3A500	39	700	NoQual	#A3A500
#F8766D	55	570	BachDeg+	#F8766D
#E76BF3	40	790	Vocational	#E76BF3
#F8766D	60	930	BachDeg+	#F8766D
#A3A500	20	220	NoQual	#A3A500
#00B0F6	8	170	School	#00B0F6
#E76BF3	14	100	Vocational	#E76BF3
#E76BF3	55	880	Vocational	#E76BF3
#F8766D	38	1220	BachDeg+	#F8766D
#A3A500	10	310	NoQual	#A3A500
#00B0F6	45	710	School	#00B0F6
#00BF7D	36	290	OthPostSec	#00BF7D
#F8766D	22	420	BachDeg+	#F8766D
#00BF7D	24	430	OthPostSec	#00BF7D
#E76BF3	5	30	Vocational	#E76BF3
#E76BF3	34	530	Vocational	#E76BF3
#E76BF3	37	340	Vocational	#E76BF3
#E76BF3	38	450	Vocational	#E76BF3
#E76BF3	7	340	Vocational	#E76BF3
#00BF7D	40	590	OthPostSec	#00BF7D
#A3A500	18	240	NoQual	#A3A500
#E76BF3	22	730	Vocational	#E76BF3
#E76BF3	20	480	Vocational	#E76BF3
#00BF7D	16	180	OthPostSec	#00BF7D
#00B0F6	22	430	School	#00B0F6
#E76BF3	40	670	Vocational	#E76BF3
#E76BF3	38	610	Vocational	#E76BF3
#A3A500	8	510	NoQual	#A3A500
#00B0F6	39	860	School	#00B0F6
#E76BF3	40	530	Vocational	#E76BF3
#00BF7D	55	1380	OthPostSec	#00BF7D
#A3A500	43	470	NoQual	#A3A500
#A3A500	36	490	NoQual	#A3A500
#A3A500	51	960	NoQual	#A3A500
#E76BF3	49	630	Vocational	#E76BF3
#F8766D	23	670	BachDeg+	#F8766D
#E76BF3	39	1130	Vocational	#E76BF3
#E76BF3	38	680	Vocational	#E76BF3
#A3A500	30	190	NoQual	#A3A500
#F8766D	17	250	BachDeg+	#F8766D
#E76BF3	40	450	Vocational	#E76BF3
#F8766D	56	940	BachDeg+	#F8766D
#E76BF3	24	710	Vocational	#E76BF3
#E76BF3	40	670	Vocational	#E76BF3
#F8766D	65	760	BachDeg+	#F8766D
#E76BF3	32	600	Vocational	#E76BF3
#E76BF3	22	320	Vocational	#E76BF3
#E76BF3	40	1120	Vocational	#E76BF3
#E76BF3	30	540	Vocational	#E76BF3
#E76BF3	19	480	Vocational	#E76BF3
#00B0F6	22	380	School	#00B0F6
#A3A500	24	370	NoQual	#A3A500
#F8766D	30	310	BachDeg+	#F8766D
#F8766D	16	250	BachDeg+	#F8766D
#A3A500	28	250	NoQual	#A3A500
#F8766D	21	380	BachDeg+	#F8766D
#E76BF3	11	420	Vocational	#E76BF3
#E76BF3	40	260	Vocational	#E76BF3
#00B0F6	43	880	School	#00B0F6
#00B0F6	16	320	School	#00B0F6
#00BF7D	39	680	OthPostSec	#00BF7D
#E76BF3	40	490	Vocational	#E76BF3
#F8766D	64	1040	BachDeg+	#F8766D
#F8766D	41	480	BachDeg+	#F8766D
#00B0F6	27	370	School	#00B0F6
#A3A500	25	330	NoQual	#A3A500
#E76BF3	38	1360	Vocational	#E76BF3
#E76BF3	28	790	Vocational	#E76BF3
#00B0F6	40	780	School	#00B0F6
#F8766D	28	780	BachDeg+	#F8766D
#00B0F6	24	460	School	#00B0F6
#00BF7D	50	320	OthPostSec	#00BF7D
#A3A500	30	210	NoQual	#A3A500
#E76BF3	31	850	Vocational	#E76BF3
#E76BF3	25	970	Vocational	#E76BF3
#E76BF3	38	470	Vocational	#E76BF3
#E76BF3	36	590	Vocational	#E76BF3
#E76BF3	40	450	Vocational	#E76BF3
#E76BF3	32	390	Vocational	#E76BF3
#A3A500	15	440	NoQual	#A3A500
#00B0F6	25	370	School	#00B0F6
#E76BF3	65	1040	Vocational	#E76BF3
#E76BF3	18	720	Vocational	#E76BF3
#E76BF3	47	190	Vocational	#E76BF3
#E76BF3	16	330	Vocational	#E76BF3
#00B0F6	39	650	School	#00B0F6
#00B0F6	32	520	School	#00B0F6
#A3A500	24	230	NoQual	#A3A500
#E76BF3	20	240	Vocational	#E76BF3
#F8766D	56	1420	BachDeg+	#F8766D
#E76BF3	40	560	Vocational	#E76BF3
#E76BF3	20	500	Vocational	#E76BF3
#E76BF3	38	690	Vocational	#E76BF3
#00BF7D	21	280	OthPostSec	#00BF7D
#00B0F6	39	960	School	#00B0F6
#E76BF3	30	370	Vocational	#E76BF3
#A3A500	40	220	NoQual	#A3A500
#E76BF3	36	570	Vocational	#E76BF3
#F8766D	46	530	BachDeg+	#F8766D
#E76BF3	43	210	Vocational	#E76BF3
#E76BF3	48	690	Vocational	#E76BF3
#F8766D	38	1090	BachDeg+	#F8766D
#E76BF3	16	440	Vocational	#E76BF3
#00B0F6	36	370	School	#00B0F6
#F8766D	15	190	BachDeg+	#F8766D
#F8766D	24	330	BachDeg+	#F8766D
#E76BF3	32	1110	Vocational	#E76BF3
#E76BF3	38	730	Vocational	#E76BF3
#A3A500	20	250	NoQual	#A3A500
#E76BF3	20	820	Vocational	#E76BF3
#00B0F6	38	730	School	#00B0F6
#F8766D	39	750	BachDeg+	#F8766D
#A3A500	20	350	NoQual	#A3A500
#00B0F6	40	850	School	#00B0F6
#A3A500	9	160	NoQual	#A3A500
#00B0F6	11	80	School	#00B0F6
#00B0F6	29	430	School	#00B0F6
#E76BF3	24	1140	Vocational	#E76BF3
#A3A500	7	450	NoQual	#A3A500
#00B0F6	39	890	School	#00B0F6
#E76BF3	24	310	Vocational	#E76BF3
#00B0F6	9	300	School	#00B0F6
#E76BF3	16	440	Vocational	#E76BF3
#F8766D	22	760	BachDeg+	#F8766D
#00BF7D	18	360	OthPostSec	#00BF7D
#A3A500	41	570	NoQual	#A3A500
#00B0F6	39	660	School	#00B0F6
#00BF7D	40	630	OthPostSec	#00BF7D
#00B0F6	57	460	School	#00B0F6
#E76BF3	52	560	Vocational	#E76BF3
#F8766D	17	320	BachDeg+	#F8766D
#A3A500	32	700	NoQual	#A3A500
#00BF7D	40	650	OthPostSec	#00BF7D
#E76BF3	39	640	Vocational	#E76BF3
#00B0F6	45	880	School	#00B0F6
#A3A500	51	840	NoQual	#A3A500
#F8766D	67	1970	BachDeg+	#F8766D
#00BF7D	38	1150	OthPostSec	#00BF7D
#F8766D	44	690	BachDeg+	#F8766D
#E76BF3	53	870	Vocational	#E76BF3
#A3A500	19	260	NoQual	#A3A500
#E76BF3	10	130	Vocational	#E76BF3
#00B0F6	40	750	School	#00B0F6
#E76BF3	45	760	Vocational	#E76BF3
#E76BF3	56	830	Vocational	#E76BF3
#E76BF3	30	370	Vocational	#E76BF3
#00B0F6	45	950	School	#00B0F6
#A3A500	36	280	NoQual	#A3A500
